gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceFromCentroidInMeters	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	projectId	isSequenced	gbifRegion	publishedByGbifRegion	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory
3110846620				CC0_1_0	2024-08-07T17:04:49Z		https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=819780				d261934e-0923-446b-9627-95be868627ab		NEON	CARC-DNA		ASU	PRESERVED_SPECIMEN				NEON03X6Z	NEON03X6Z				1			Male										PRESENT					Barcode of Life (BOLD), BETN2901-19, Cytochrome Oxidase Subunit 1 5' Region, https://portal.boldsystems.org/record/BETN2901-19		NEON sampleID: NEON.BET.D07.002313;NEON sampleUUID: ea3555ce-15dd-464f-95ba-a5f3f4de34e1	Genomic extract from the leg of a pinned carabid voucher collected in a pitfall trap deployed for approximatately 2 weeks as per the NEON carabid sampling protocol. Used for barcoding and archived at -80 degrees C.											GRSM.2017.26				2017-06-27/2017-07-11		178	192	2017				deciduousForest; slope aspect: 191.8; slope gradient: 11.8; soil type order: Inceptisols							GRSM_014.basePlot.bet			NORTH_AMERICA				US	Tennessee	Sevier		Appalachians & Cumberland Plateau (D07), Great Smoky Mountains National Park NEON (GRSM), Plot GRSM_014 (plot dimensions: 40m x 40m)									35.66449	-83.524234	20.0											GeoXH 6000																								Kipling Will		2018-12-01T20:00:00				89435								Dicaelus dilatatus sinuatus Ball, 1959							Organism|Animalia|Arthropoda|Insecta|Coleoptera|Caraboidea|Carabidae|Harpalinae|Licinini|Dicaelus|Dicaelus (Paradicaelus)|Dicaelus dilatatus	Animalia	Arthropoda	Insecta	Coleoptera		Carabidae				Dicaelus	Dicaelus			dilatatus	sinuatus		SUBSPECIES				ACCEPTED		Identification source: harvested from NEON API	44262c91-b3fd-48e4-8e47-1ee03ac2d496	US	2025-05-15T22:05:17.373Z	547.0	9.0				CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_INSTITUTION		true	false	9072544	9072544	1	54	216	1470	3792	1037645		7357239	Dicaelus dilatatus	Dicaelus dilatatus sinuatus Ball, 1959	Dicaelus dilatatus sinuatus		DWC_ARCHIVE	2025-05-15T22:05:17.373Z	2025-05-15T22:04:44.381Z	false			true	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.43_1	Tennessee	USA.43.78_1	Sevier			
3110846619				CC0_1_0	2025-04-22T15:26:25Z		https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=819784				d261934e-0923-446b-9627-95be868627ab		NEON	CARC-DNA		ASU	PRESERVED_SPECIMEN				NEON03X73	NEON03X73				1			Female										PRESENT					Barcode of Life (BOLD), BETN2905-19, Cytochrome Oxidase Subunit 1 5' Region, https://portal.boldsystems.org/record/BETN2905-19		NEON sampleID: NEON.BET.D07.002338;NEON sampleUUID: 976884c8-965b-438a-a0f6-80df91232f5f	Genomic extract from the leg of a pinned carabid voucher collected in a pitfall trap deployed for approximatately 2 weeks as per the NEON carabid sampling protocol. Used for barcoding and archived at -80 degrees C.											GRSM.2017.26				2017-06-27/2017-07-11		178	192	2017				deciduousForest; slope aspect: 89.6; slope gradient: 8.87; soil type order: Inceptisols							GRSM_001.basePlot.bet			NORTH_AMERICA				US	Tennessee	Sevier		Appalachians & Cumberland Plateau (D07), Great Smoky Mountains National Park NEON (GRSM), Plot GRSM_001 (plot dimensions: 40m x 40m)									35.684589	-83.532102	20.0											GeoXH 6000																								Kipling Will		2018-12-01T20:00:00				77222								Cylindera unipunctata (Fabricius, 1775)							Organism|Animalia|Arthropoda|Insecta|Coleoptera|Caraboidea|Carabidae|Cicindelinae|Cicindelini|Cylindera|Cylindera (Cylindera)	Animalia	Arthropoda	Insecta	Coleoptera		Carabidae				Cylindera	Cylindera			unipunctata			SPECIES				ACCEPTED		Identification source: harvested from NEON API	44262c91-b3fd-48e4-8e47-1ee03ac2d496	US	2025-05-15T22:05:17.373Z	467.0	6.0				CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_INSTITUTION		true	false	7931214	7931214	1	54	216	1470	3792	3259942		7931214	Cylindera unipunctata	Cylindera unipunctata (Fabricius, 1775)	Cylindera unipunctata		DWC_ARCHIVE	2025-05-15T22:05:17.373Z	2025-05-15T22:04:44.381Z	false			true	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.43_1	Tennessee	USA.43.78_1	Sevier			NE
3110846616				CC0_1_0	2025-04-22T15:26:25Z		https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=819783				d261934e-0923-446b-9627-95be868627ab		NEON	CARC-DNA		ASU	PRESERVED_SPECIMEN				NEON03X72	NEON03X72				1			Female										PRESENT					Barcode of Life (BOLD), BETN2904-19, Cytochrome Oxidase Subunit 1 5' Region, https://portal.boldsystems.org/record/BETN2904-19		NEON sampleID: NEON.BET.D07.002332;NEON sampleUUID: 000bdc3c-0524-435d-b3f8-648225d51898	Genomic extract from the leg of a pinned carabid voucher collected in a pitfall trap deployed for approximatately 2 weeks as per the NEON carabid sampling protocol. Used for barcoding and archived at -80 degrees C.											GRSM.2017.26				2017-06-27/2017-07-11		178	192	2017				deciduousForest; slope aspect: 191.8; slope gradient: 11.8; soil type order: Inceptisols							GRSM_014.basePlot.bet			NORTH_AMERICA				US	Tennessee	Sevier		Appalachians & Cumberland Plateau (D07), Great Smoky Mountains National Park NEON (GRSM), Plot GRSM_014 (plot dimensions: 40m x 40m)									35.66449	-83.524234	20.0											GeoXH 6000																								Kipling Will		2018-12-01T20:00:00				79028								Sphaeroderus stenostomus (Weber, 1801)							Organism|Animalia|Arthropoda|Insecta|Coleoptera|Caraboidea|Carabidae|Carabinae|Cychrini|Sphaeroderus	Animalia	Arthropoda	Insecta	Coleoptera		Carabidae				Sphaeroderus	Sphaeroderus			stenostomus			SPECIES				ACCEPTED		Identification source: harvested from NEON API	44262c91-b3fd-48e4-8e47-1ee03ac2d496	US	2025-05-15T22:05:17.372Z	547.0	9.0				CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_INSTITUTION		true	false	1036730	1036730	1	54	216	1470	3792	7400449		1036730	Sphaeroderus stenostomus	Sphaeroderus stenostomus (Weber, 1801)	Sphaeroderus stenostomus		DWC_ARCHIVE	2025-05-15T22:05:17.372Z	2025-05-15T22:04:44.381Z	false			true	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.43_1	Tennessee	USA.43.78_1	Sevier			NE
3110846613				CC0_1_0	2024-08-07T17:04:49Z		https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=819782				d261934e-0923-446b-9627-95be868627ab		NEON	CARC-DNA		ASU	PRESERVED_SPECIMEN				NEON03X71	NEON03X71				1			Male										PRESENT					Barcode of Life (BOLD), BETN2903-19, Cytochrome Oxidase Subunit 1 5' Region, https://portal.boldsystems.org/record/BETN2903-19		NEON sampleID: NEON.BET.D07.002327;NEON sampleUUID: 7dbe8471-d154-4868-b2f3-86495329a107	Genomic extract from the leg of a pinned carabid voucher collected in a pitfall trap deployed for approximatately 2 weeks as per the NEON carabid sampling protocol. Used for barcoding and archived at -80 degrees C.											GRSM.2017.26				2017-06-27/2017-07-11		178	192	2017				deciduousForest; slope aspect: 169; slope gradient: 4.57; soil type order: Inceptisols							GRSM_012.basePlot.bet			NORTH_AMERICA				US	Tennessee	Sevier		Appalachians & Cumberland Plateau (D07), Great Smoky Mountains National Park NEON (GRSM), Plot GRSM_012 (plot dimensions: 40m x 40m)									35.670778	-83.481653	20.0											Geo 7X (H-Star)																								Kipling Will		2018-12-01T20:00:00				77639								Harpalus spadiceus Dejean, 1829							Organism|Animalia|Arthropoda|Insecta|Coleoptera|Caraboidea|Carabidae|Harpalinae|Harpalini|Harpalus|Harpalus (Opadius)	Animalia	Arthropoda	Insecta	Coleoptera		Carabidae				Harpalus	Harpalus			spadiceus			SPECIES				ACCEPTED		Identification source: harvested from NEON API	44262c91-b3fd-48e4-8e47-1ee03ac2d496	US	2025-05-15T22:05:17.372Z	895.0	6.0				CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_INSTITUTION		true	false	4988540	4988540	1	54	216	1470	3792	1035821		4988540	Harpalus spadiceus	Harpalus spadiceus Dejean, 1829	Harpalus spadiceus		DWC_ARCHIVE	2025-05-15T22:05:17.372Z	2025-05-15T22:04:44.381Z	false			true	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.43_1	Tennessee	USA.43.78_1	Sevier			NE
3110846530				CC0_1_0	2024-08-07T17:04:49Z		https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=819750				d261934e-0923-446b-9627-95be868627ab		NEON	CARC-DNA		ASU	PRESERVED_SPECIMEN				NEON03X65	NEON03X65				1			Female										PRESENT					Barcode of Life (BOLD), BETN2871-19, Cytochrome Oxidase Subunit 1 5' Region, https://portal.boldsystems.org/record/BETN2871-19		NEON sampleID: NEON.BET.D07.002115;NEON sampleUUID: 38a8edf1-1bae-4cc3-a84a-e359868f69e5	Genomic extract from the leg of a pinned carabid voucher collected in a pitfall trap deployed for approximatately 2 weeks as per the NEON carabid sampling protocol. Used for barcoding and archived at -80 degrees C.											GRSM.2017.24				2017-06-13/2017-06-27		164	178	2017	6			deciduousForest; slope aspect: 89.6; slope gradient: 8.87; soil type order: Inceptisols							GRSM_001.basePlot.bet			NORTH_AMERICA				US	Tennessee	Sevier		Appalachians & Cumberland Plateau (D07), Great Smoky Mountains National Park NEON (GRSM), Plot GRSM_001 (plot dimensions: 40m x 40m)									35.684589	-83.532102	20.0											GeoXH 6000																								Kipling Will		2018-12-01T20:00:00				79028								Sphaeroderus stenostomus (Weber, 1801)							Organism|Animalia|Arthropoda|Insecta|Coleoptera|Caraboidea|Carabidae|Carabinae|Cychrini|Sphaeroderus	Animalia	Arthropoda	Insecta	Coleoptera		Carabidae				Sphaeroderus	Sphaeroderus			stenostomus			SPECIES				ACCEPTED		Identification source: harvested from NEON API	44262c91-b3fd-48e4-8e47-1ee03ac2d496	US	2025-05-15T22:05:17.351Z	467.0	6.0				CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_INSTITUTION		true	false	1036730	1036730	1	54	216	1470	3792	7400449		1036730	Sphaeroderus stenostomus	Sphaeroderus stenostomus (Weber, 1801)	Sphaeroderus stenostomus		DWC_ARCHIVE	2025-05-15T22:05:17.351Z	2025-05-15T22:04:44.381Z	false			true	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.43_1	Tennessee	USA.43.78_1	Sevier			NE
3110846528				CC0_1_0	2024-08-07T17:04:49Z		https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=819755				d261934e-0923-446b-9627-95be868627ab		NEON	CARC-DNA		ASU	PRESERVED_SPECIMEN				NEON03X6A	NEON03X6A				1			Female										PRESENT					Barcode of Life (BOLD), BETN2876-19, Cytochrome Oxidase Subunit 1 5' Region, https://portal.boldsystems.org/record/BETN2876-19		NEON sampleID: NEON.BET.D07.002146;NEON sampleUUID: de6d9883-df12-4f5c-b939-ac7f5edd0114	Genomic extract from the leg of a pinned carabid voucher collected in a pitfall trap deployed for approximatately 2 weeks as per the NEON carabid sampling protocol. Used for barcoding and archived at -80 degrees C.											GRSM.2017.22				2017-05-30/2017-06-13		150	164	2017				deciduousForest; slope aspect: 169; slope gradient: 4.57; soil type order: Inceptisols							GRSM_012.basePlot.bet			NORTH_AMERICA				US	Tennessee	Sevier		Appalachians & Cumberland Plateau (D07), Great Smoky Mountains National Park NEON (GRSM), Plot GRSM_012 (plot dimensions: 40m x 40m)									35.670778	-83.481653	20.0											Geo 7X (H-Star)																								Kipling Will		2018-12-01T20:00:00				79024								Sphaeroderus bicarinatus (LeConte, 1853)							Organism|Animalia|Arthropoda|Insecta|Coleoptera|Caraboidea|Carabidae|Carabinae|Cychrini|Sphaeroderus	Animalia	Arthropoda	Insecta	Coleoptera		Carabidae				Sphaeroderus	Sphaeroderus			bicarinatus			SPECIES				ACCEPTED		Identification source: harvested from NEON API	44262c91-b3fd-48e4-8e47-1ee03ac2d496	US	2025-05-15T22:05:17.350Z	895.0	6.0				CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_INSTITUTION		true	false	8174170	8174170	1	54	216	1470	3792	7400449		8174170	Sphaeroderus bicarinatus	Sphaeroderus bicarinatus (LeConte, 1853)	Sphaeroderus bicarinatus		DWC_ARCHIVE	2025-05-15T22:05:17.350Z	2025-05-15T22:04:44.381Z	false			true	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.43_1	Tennessee	USA.43.78_1	Sevier			NE
3110846525				CC0_1_0	2024-08-07T17:04:49Z		https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=819753				d261934e-0923-446b-9627-95be868627ab		NEON	CARC-DNA		ASU	PRESERVED_SPECIMEN				NEON03X68	NEON03X68				1			Male										PRESENT					Barcode of Life (BOLD), BETN2874-19, Cytochrome Oxidase Subunit 1 5' Region, https://portal.boldsystems.org/record/BETN2874-19		NEON sampleID: NEON.BET.D07.002143;NEON sampleUUID: bdfee210-aae3-4d1a-96d1-98eabc37781c	Genomic extract from the leg of a pinned carabid voucher collected in a pitfall trap deployed for approximatately 2 weeks as per the NEON carabid sampling protocol. Used for barcoding and archived at -80 degrees C.											GRSM.2017.22				2017-05-30/2017-06-13		150	164	2017				deciduousForest; slope aspect: 169; slope gradient: 4.57; soil type order: Inceptisols							GRSM_012.basePlot.bet			NORTH_AMERICA				US	Tennessee	Sevier		Appalachians & Cumberland Plateau (D07), Great Smoky Mountains National Park NEON (GRSM), Plot GRSM_012 (plot dimensions: 40m x 40m)									35.670778	-83.481653	20.0											Geo 7X (H-Star)																								Kipling Will		2018-12-01T20:00:00				79024								Sphaeroderus bicarinatus (LeConte, 1853)							Organism|Animalia|Arthropoda|Insecta|Coleoptera|Caraboidea|Carabidae|Carabinae|Cychrini|Sphaeroderus	Animalia	Arthropoda	Insecta	Coleoptera		Carabidae				Sphaeroderus	Sphaeroderus			bicarinatus			SPECIES				ACCEPTED		Identification source: harvested from NEON API	44262c91-b3fd-48e4-8e47-1ee03ac2d496	US	2025-05-15T22:05:17.349Z	895.0	6.0				CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_INSTITUTION		true	false	8174170	8174170	1	54	216	1470	3792	7400449		8174170	Sphaeroderus bicarinatus	Sphaeroderus bicarinatus (LeConte, 1853)	Sphaeroderus bicarinatus		DWC_ARCHIVE	2025-05-15T22:05:17.349Z	2025-05-15T22:04:44.381Z	false			true	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.43_1	Tennessee	USA.43.78_1	Sevier			NE
3110846524				CC0_1_0	2024-08-07T17:04:49Z		https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=819754				d261934e-0923-446b-9627-95be868627ab		NEON	CARC-DNA		ASU	PRESERVED_SPECIMEN				NEON03X69	NEON03X69				1			Female										PRESENT					Barcode of Life (BOLD), BETN2875-19, Cytochrome Oxidase Subunit 1 5' Region, https://portal.boldsystems.org/record/BETN2875-19		NEON sampleID: NEON.BET.D07.002145;NEON sampleUUID: 54160b98-a79f-47b4-b893-72fa4ca1e505	Genomic extract from the leg of a pinned carabid voucher collected in a pitfall trap deployed for approximatately 2 weeks as per the NEON carabid sampling protocol. Used for barcoding and archived at -80 degrees C.											GRSM.2017.22				2017-05-30/2017-06-13		150	164	2017				deciduousForest; slope aspect: 191.8; slope gradient: 11.8; soil type order: Inceptisols							GRSM_014.basePlot.bet			NORTH_AMERICA				US	Tennessee	Sevier		Appalachians & Cumberland Plateau (D07), Great Smoky Mountains National Park NEON (GRSM), Plot GRSM_014 (plot dimensions: 40m x 40m)									35.66449	-83.524234	20.0											GeoXH 6000																								Kipling Will		2018-12-01T20:00:00				79024								Sphaeroderus bicarinatus (LeConte, 1853)							Organism|Animalia|Arthropoda|Insecta|Coleoptera|Caraboidea|Carabidae|Carabinae|Cychrini|Sphaeroderus	Animalia	Arthropoda	Insecta	Coleoptera		Carabidae				Sphaeroderus	Sphaeroderus			bicarinatus			SPECIES				ACCEPTED		Identification source: harvested from NEON API	44262c91-b3fd-48e4-8e47-1ee03ac2d496	US	2025-05-15T22:05:17.349Z	547.0	9.0				CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_INSTITUTION		true	false	8174170	8174170	1	54	216	1470	3792	7400449		8174170	Sphaeroderus bicarinatus	Sphaeroderus bicarinatus (LeConte, 1853)	Sphaeroderus bicarinatus		DWC_ARCHIVE	2025-05-15T22:05:17.349Z	2025-05-15T22:04:44.381Z	false			true	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.43_1	Tennessee	USA.43.78_1	Sevier			NE
3110846522				CC0_1_0	2024-08-07T17:04:49Z		https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=819752				d261934e-0923-446b-9627-95be868627ab		NEON	CARC-DNA		ASU	PRESERVED_SPECIMEN				NEON03X67	NEON03X67				1			Female										PRESENT					Barcode of Life (BOLD), BETN2873-19, Cytochrome Oxidase Subunit 1 5' Region, https://portal.boldsystems.org/record/BETN2873-19		NEON sampleID: NEON.BET.D07.002128;NEON sampleUUID: b54337dc-fd9b-4a3b-9722-3dd3b984e6a3	Genomic extract from the leg of a pinned carabid voucher collected in a pitfall trap deployed for approximatately 2 weeks as per the NEON carabid sampling protocol. Used for barcoding and archived at -80 degrees C.											GRSM.2017.24				2017-06-13/2017-06-27		164	178	2017	6			deciduousForest; slope aspect: 191.8; slope gradient: 11.8; soil type order: Inceptisols							GRSM_014.basePlot.bet			NORTH_AMERICA				US	Tennessee	Sevier		Appalachians & Cumberland Plateau (D07), Great Smoky Mountains National Park NEON (GRSM), Plot GRSM_014 (plot dimensions: 40m x 40m)									35.66449	-83.524234	20.0											GeoXH 6000																								Kipling Will		2018-12-01T20:00:00				76013								Amphasia interstitialis (Say, 1823)							Organism|Animalia|Arthropoda|Insecta|Coleoptera|Caraboidea|Carabidae|Harpalinae|Harpalini|Amphasia|Amphasia (Amphasia)	Animalia	Arthropoda	Insecta	Coleoptera		Carabidae				Amphasia	Amphasia			interstitialis			SPECIES				ACCEPTED		Identification source: harvested from NEON API	44262c91-b3fd-48e4-8e47-1ee03ac2d496	US	2025-05-15T22:05:17.347Z	547.0	9.0				CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_INSTITUTION		true	false	1036738	1036738	1	54	216	1470	3792	1036736		1036738	Amphasia interstitialis	Amphasia interstitialis (Say, 1823)	Amphasia interstitialis		DWC_ARCHIVE	2025-05-15T22:05:17.347Z	2025-05-15T22:04:44.381Z	false			true	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.43_1	Tennessee	USA.43.78_1	Sevier			NE
3110846510				CC0_1_0	2024-08-07T17:04:49Z		https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=819756				d261934e-0923-446b-9627-95be868627ab		NEON	CARC-DNA		ASU	PRESERVED_SPECIMEN				NEON03X6B	NEON03X6B				1			Male										PRESENT					Barcode of Life (BOLD), BETN2877-19, Cytochrome Oxidase Subunit 1 5' Region, https://portal.boldsystems.org/record/BETN2877-19		NEON sampleID: NEON.BET.D07.002156;NEON sampleUUID: 0f491a16-1ca5-42d6-97e7-d4cb3828981c	Genomic extract from the leg of a pinned carabid voucher collected in a pitfall trap deployed for approximatately 2 weeks as per the NEON carabid sampling protocol. Used for barcoding and archived at -80 degrees C.											GRSM.2017.22				2017-05-30/2017-06-13		150	164	2017				deciduousForest; slope aspect: 89.6; slope gradient: 8.87; soil type order: Inceptisols							GRSM_001.basePlot.bet			NORTH_AMERICA				US	Tennessee	Sevier		Appalachians & Cumberland Plateau (D07), Great Smoky Mountains National Park NEON (GRSM), Plot GRSM_001 (plot dimensions: 40m x 40m)									35.684589	-83.532102	20.0											GeoXH 6000																								Kipling Will		2018-12-01T20:00:00				79028								Sphaeroderus stenostomus (Weber, 1801)							Organism|Animalia|Arthropoda|Insecta|Coleoptera|Caraboidea|Carabidae|Carabinae|Cychrini|Sphaeroderus	Animalia	Arthropoda	Insecta	Coleoptera		Carabidae				Sphaeroderus	Sphaeroderus			stenostomus			SPECIES				ACCEPTED		Identification source: harvested from NEON API	44262c91-b3fd-48e4-8e47-1ee03ac2d496	US	2025-05-15T22:05:17.345Z	467.0	6.0				CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_INSTITUTION		true	false	1036730	1036730	1	54	216	1470	3792	7400449		1036730	Sphaeroderus stenostomus	Sphaeroderus stenostomus (Weber, 1801)	Sphaeroderus stenostomus		DWC_ARCHIVE	2025-05-15T22:05:17.345Z	2025-05-15T22:04:44.381Z	false			true	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.43_1	Tennessee	USA.43.78_1	Sevier			NE
3110846497				CC0_1_0	2024-08-07T17:04:49Z		https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=819743				d261934e-0923-446b-9627-95be868627ab		NEON	CARC-DNA		ASU	PRESERVED_SPECIMEN				NEON03X5Y	NEON03X5Y				1			Male										PRESENT					Barcode of Life (BOLD), BETN2864-19, Cytochrome Oxidase Subunit 1 5' Region, https://portal.boldsystems.org/record/BETN2864-19		NEON sampleID: NEON.BET.D07.002026;NEON sampleUUID: 9c1cd2a6-46eb-4297-9e94-4dac426c0b68	Sokolov I.M. 2004. Review of Anillinus with Descriptions of 17 New Species and a Key to Soil and Litter Species. The Coleopterists Bulletin 58(2):185-233; Genomic extract from the leg of a pinned carabid voucher collected in a pitfall trap deployed for approximatately 2 weeks as per the NEON carabid sampling protocol. Used for barcoding and archived at -80 degrees C.											GRSM.2017.14				2017-04-04/2017-04-18		94	108	2017	4			deciduousForest; slope aspect: 169; slope gradient: 4.57; soil type order: Inceptisols							GRSM_012.basePlot.bet			NORTH_AMERICA				US	Tennessee	Sevier		Appalachians & Cumberland Plateau (D07), Great Smoky Mountains National Park NEON (GRSM), Plot GRSM_012 (plot dimensions: 40m x 40m)									35.670778	-83.481653	20.0											Geo 7X (H-Star)																								Kipling Will		2018-12-01T20:00:00				76068								Anillinus langdoni Sokolov & Carlton, 2004							Organism|Animalia|Arthropoda|Insecta|Coleoptera|Caraboidea|Carabidae|Trechinae|Bembidiini|Anillinus	Animalia	Arthropoda	Insecta	Coleoptera		Carabidae				Anillinus	Anillinus			langdoni			SPECIES				ACCEPTED		Identification source: harvested from NEON API	44262c91-b3fd-48e4-8e47-1ee03ac2d496	US	2025-05-15T22:05:17.337Z	895.0	6.0				CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;AMBIGUOUS_INSTITUTION		true	false	7689559	7689559	1	54	216	1470	3792	1035615		7689559	Anillinus langdoni	Anillinus langdoni Sokolov & Carlton, 2004	Anillinus langdoni		DWC_ARCHIVE	2025-05-15T22:05:17.337Z	2025-05-15T22:04:44.381Z	false			true	NORTH_AMERICA	NORTH_AMERICA	USA	United States	USA.43_1	Tennessee	USA.43.78_1	Sevier			NE
